Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
22.06.23 17:05:56,165.47,153.65,166.2,220.77,220.27,217.26,223.47,249.73,211.25,198.21,210.83,246.37,214.16,132.41,174.46,155.27,192.11,155.85,182.88,208.36,165.12,166.74,115.63,206.09,235.78,,25,965,33,28.33,965D6-(E1);
22.06.23 17:06:12,165.73,163.84,113.08,204.11,221.42,192.81,239.84,215.65,190.09,193.21,214.51,208.34,220.56,124.5,178.49,140.69,187.59,136.5,186.91,216.38,171.46,163.14,116.15,197.37,214.21,,25,965,33,28.36,965D6-(E1);
22.06.23 17:06:27,165.98,156.43,148.02,200.44,200.74,186.32,232.64,205.27,187.6,166.42,178.95,191.85,179.86,122.13,165.69,109.12,157.89,163.14,180.02,191.81,154.52,158.8,74.33,203.83,212.76,,25,965,33,28.39,
22.06.23 17:06:42,166.23,161.02,163.6,207.52,228.38,205.75,225.24,249.12,198.19,184.69,235.33,232.93,230.88,148.3,166.49,148.45,189.56,138.76,200.64,228.91,182.36,172.45,114.32,210.07,248.24,,25,965,33,28.4,965B6-(E1);
22.06.23 17:06:57,166.48,161.79,151.81,243.92,229.84,223.83,262.56,241.19,207.25,210.06,221.65,251.52,219.69,150.79,213.75,130.23,170.91,150.18,181.16,227.44,175.35,204.89,113.01,180.57,227.71,,25,965,33,28.43,965D6-(E1);
22.06.23 17:07:12,166.73,142.14,132.12,204.96,203.53,193.09,233.24,221.79,197.06,187.97,221.94,239.76,227.62,137.49,185.54,124.44,156.28,138.51,177.16,210.93,165.4,190.46,115.1,186.85,195.62,,25,965,33,28.44,965D6-(E1);
22.06.23 17:07:27,166.98,146.37,149.53,219.61,220.84,195.82,244.07,237.86,183.48,163.52,216.5,239.46,191.73,148.3,194.61,126.95,175.31,160,172.35,195.14,162.39,144.97,113.54,193.47,212.18,,25,965,33,28.47,965C6-(E1);
22.06.23 17:07:42,167.23,166.42,141.51,210.38,225.76,182.03,231.15,230.07,197.06,167.48,214.79,225.88,190.61,117.18,175.8,138.89,184.78,154.29,190.39,259.39,151.03,207.66,114.06,188.22,223.28,,25,965,33,28.49,965D6-(E1);
22.06.23 17:07:57,167.48,147.36,129.92,215.55,213.69,167.27,272.98,259.65,204.12,174.95,227.14,256.11,219.69,123.08,158.62,127.71,179.47,127.56,178.87,192.36,154.79,188.85,102.41,191.81,232.78,,25,965,33,28.51,965C6-(E1);
22.06.23 17:10:09,169.68,160.77,142.26,222.81,193.83,220.11,228.19,262.47,188.99,188.25,243.33,247.28,215.61,131.68,196.55,141.72,202.13,145.08,186.34,212.07,187.17,199.4,116.68,189.6,215.66,,25,965,33,28.68,
22.06.23 17:10:24,169.93,158.21,147.27,213.25,241.64,193.9,238.63,249.43,193.71,167.74,237.1,248.18,215.03,107.42,199.9,128.21,173.93,152.23,184.89,216.09,155.06,143.73,100.62,188.22,227.71,,25,965,33,28.78,
22.06.23 17:10:39,170.18,147.86,171.68,233.42,259.5,207.97,267.27,257.47,229.92,181.7,230.64,218.63,233.86,129.76,211.75,127.2,185.9,171.58,184.89,215.23,173.68,179.53,107.56,215.23,222.69,,25,965,33,28.83,
22.06.23 17:10:54,170.43,189.36,142.5,230.75,244.03,230.75,268.22,287.77,230.51,185.51,241.54,235,227.92,136.52,221.52,137.35,188.72,152.49,188.65,206.09,175.07,195.32,125.12,228.61,241.83,,25,965,33,28.9,
22.06.23 17:11:09,170.68,152.64,148.78,253.68,239.26,229.59,297.31,252.2,222.26,181.7,235.03,244.86,236.26,146.32,225.01,157.38,210.84,153.26,192.72,225.09,199.51,195.05,115.89,217.25,250.39,,25,965,33,28.97,
22.06.23 17:11:24,170.93,199.4,178.82,270.5,276.63,274.1,321.25,280.62,233.78,234.47,270.16,304.29,238.66,158.57,219.79,177.83,236.83,154.04,199.76,255.69,196.62,234.6,148.67,243.81,270.43,,25,965,33,29.03,
22.06.23 17:11:39,171.18,158.98,143,220.77,231.01,179.37,271.39,250.04,193.71,169.07,235.92,228.22,203.27,121.42,192.4,143.26,183.38,136,192.72,195.42,167.05,162.37,104.21,191.81,246.4,,25,965,33,29.08,965B6-(E1);
22.06.23 17:11:54,171.43,154.15,153.59,231.64,244.93,241.59,290.07,241.19,228.44,189.62,242.43,298.35,229.99,145.33,176.34,171.57,198.39,153.01,219.52,239.9,187.17,187.77,138.55,202.13,266.62,,25,965,33,29.15,
22.06.23 17:12:09,171.68,146.12,119.52,223.4,241.64,228.43,220.55,250.97,212.11,195.71,259.04,245.16,242.29,146.82,180.65,147.15,176.42,132.01,171.78,200.17,181.8,182.97,91.23,211.21,224.75,,25,965,33,29.21,
22.06.23 17:12:24,171.93,180.29,184.69,231.34,248.84,201.59,244.98,253.13,225.2,204.67,228.6,267.26,245.94,133.37,189.65,149.5,203.57,158.7,208.37,225.38,170.08,202.97,116.41,202.42,244.57,,25,965,33,29.26,
22.06.23 17:12:39,172.18,153.39,143.75,210.66,214.83,210.77,254.79,254.05,202.98,170.67,241.84,252.74,202.98,140.42,197.66,143.78,187.59,143.05,156.17,227.14,161.3,188.31,109.37,185.2,243.35,,25,965,33,29.33,
22.06.23 17:12:54,172.43,160,162.05,260.48,257.96,248.43,270.75,259.03,239.17,197.1,300.54,260.73,260.43,131.92,231.75,156.59,188.43,161.83,207.17,223.34,207.39,209.88,124.33,222.17,255.96,,25,965,33,29.36,
22.06.23 17:13:09,172.68,158.98,151.05,216.13,235.12,197.73,259.75,246.97,219.64,179.53,242.13,231.46,222.91,126.65,185.27,131.75,189.85,154.55,172.63,198.21,168.42,171.15,126.72,177.32,211.6,,25,965,33,29.43,
22.06.23 17:13:24,172.93,177.64,178.02,248.47,257.96,224.11,273.29,235.15,216.73,192.93,245.12,289.54,258.87,173.67,199.62,167.25,220.28,173.18,196.52,233.93,206.51,212.11,123,211.78,246.1,,25,965,33,29.47,
22.06.23 17:13:39,173.18,181.88,166.2,240.9,246.13,214.72,253.86,254.98,214.13,183.6,248.72,284.69,228.51,127.6,204.95,166.98,222.36,144.31,203.6,232.74,191.45,202.97,124.86,209.5,217.12,,25,965,33,29.54,965D6-(E1);
22.06.23 17:13:54,173.43,152.13,141.26,243.62,222,210.49,238.33,228.58,201.29,143.84,235.62,240.36,222.03,141.89,173.13,135.56,185.06,135,186.34,212.64,189.17,160.33,100.37,183.84,214.5,,25,965,33,29.58,
22.06.23 17:14:10,173.7,181.88,155.12,233.72,226.92,217.55,272.98,248.2,242.78,192.66,266.74,265.39,228.8,147.81,193.23,153.95,211.14,168.14,206.28,227.44,173.96,195.59,126.72,211.5,236.08,,25,965,33,29.61,
22.06.23 17:14:25,173.95,152.64,153.85,229.86,246.73,247.24,277.13,278.69,221.97,178.18,231.22,259.49,232.37,135.06,200.18,142.49,189.85,143.05,194.76,209.78,177.31,189.92,122.74,218.69,243.96,,25,965,33,29.65,
22.06.23 17:14:40,174.2,164.36,164.38,233.42,243.44,214.15,276.48,257.47,222.26,178.72,271.41,243.36,232.97,147.81,198.22,153.16,205.31,161.04,194.76,228.32,197.2,195.05,129.39,223.34,210.73,,25,965,33,29.71,
22.06.23 17:14:55,174.45,164.1,159.47,247.56,252.17,200.76,281.3,244.83,229.62,186.88,258.43,268.51,236.56,147.06,210.9,158.97,199.25,151.72,178.02,221.01,185.19,177.95,103.18,224.21,280.37,,25,965,33,29.74,
22.06.23 17:15:10,174.7,173.97,178.02,254.29,220.27,224.69,285.19,278.04,219.64,171.47,235.03,258.88,251.14,130,184.45,145.59,185.06,144.57,180.3,216.38,182.08,182.18,126.99,208.36,244.57,,25,965,33,29.78,
22.06.23 17:15:25,174.95,147.86,173.79,247.26,256.43,245.45,287.13,268.46,221.97,188.25,233.56,272.28,252.68,136.03,196.27,158.18,209.09,166.03,203.01,244.11,190.59,195.59,118.51,222.46,268.52,,25,965,33,29.83,
22.06.23 17:15:40,175.2,187.48,155.63,258.93,268.16,217.26,317.48,290.39,232.29,191.83,278.01,258.26,215.9,151.54,210.9,161.1,221.47,141.53,181.73,231.56,194.6,210.44,115.63,223.05,238.19,,25,965,33,29.88,
22.06.23 17:15:55,175.45,172.14,156.91,247.56,268.47,202.97,301.96,265.3,220.22,202.98,269.23,278.61,227.32,163.64,194.06,168.87,209.67,172.11,195.06,256.92,194.89,239.56,150.6,239.9,227.12,,25,965,33,29.91,
22.06.23 17:16:10,175.7,141.65,125.78,233.13,236.3,196.36,282.59,245.75,193.15,175.48,235.33,225.59,229.1,119.06,188.55,126.2,176.42,145.08,185.47,196.81,168.15,150.46,100.88,190.7,238.19,,25,965,33,29.97,
22.06.23 17:16:25,175.95,149.62,136.05,212.67,208.87,218.4,286.81,260.28,188.16,168.54,204.37,247.58,204.98,127.84,196.55,126.7,184.22,123.88,167.84,206.09,179.27,136.84,118.78,209.78,264.73,,25,965,33,30,
22.06.23 17:16:40,176.2,181.61,160.76,237.6,250.66,218.68,264.44,266.25,209.82,185.24,260.26,209.76,227.62,137.01,204.1,153.43,201.26,143.05,186.63,247.44,168.7,206.83,131.26,232.74,252.55,,25,965,33,30.04,
22.06.23 17:16:55,176.45,171.88,145.51,241.2,244.63,239.23,255.72,282.56,226.96,181.15,259.35,275.12,254.84,141.15,205.51,159.77,192.68,171.32,178.3,229.79,201.83,193.96,121.15,220.72,227.42,,25,965,33,30.08,
22.06.23 17:17:11,176.72,197.76,159.22,259.24,246.73,218.97,255.72,257.16,218.47,198.49,256.59,283.73,258.87,149.54,195.72,154.22,208.51,163.14,198.87,234.23,178.71,186.44,120.88,229.79,238.5,,25,965,33,30.13,
22.06.23 17:17:26,176.97,145.37,147.52,231.94,238.67,180.97,244.38,260.28,198.47,164.04,229.47,237.08,222.32,131.44,169.13,144.82,194.96,150.44,164.49,206.66,190.59,168.3,118.51,204.11,261.27,,25,965,33,30.18,965C6-(E1);
22.06.23 17:17:41,177.22,173.7,146.76,251.84,270.03,228.43,278.41,267.83,218.47,196.82,228.89,257.95,229.69,128.8,216.04,149.76,196.96,153.26,197.4,221.59,180.67,168.81,116.94,199.61,270.75,,25,965,33,30.21,965D6-(E1);
22.06.23 17:17:56,177.47,170.83,154.1,244.52,222.57,240.71,274.25,315.16,234.67,168.81,237.39,301.65,240.47,155.79,210.33,160.03,223.55,154.81,202.42,213.22,205.04,188.58,129.92,235.42,262.84,,25,965,33,30.25,
22.06.23 17:18:11,177.72,175.01,171.68,269.56,270.34,264.5,282.59,283.21,225.2,198.77,266.74,287.27,256.39,150.54,213.75,158.44,219.68,159.74,221.35,250.79,202.71,190.46,164.02,242.6,251.01,,25,965,33,30.28,965C6-(E1);
22.06.23 17:18:26,177.97,163.84,166.98,253.68,258.27,231.92,286.16,293.35,223.73,179.53,263.03,254.27,227.92,147.56,217.48,158.97,194.39,163.66,191.55,234.53,204.17,207.38,113.28,218.69,276.18,,25,965,33,30.32,
22.06.23 17:18:41,178.22,184.8,129.92,235.51,243.44,213.59,240.74,233.65,215.58,168.54,246.92,227.05,223.49,119.3,171.26,119.96,183.66,140.27,193.3,223.92,166.22,156.77,115.89,213.79,241.83,,25,965,33,30.36,965C6-(E1);
22.06.23 17:18:56,178.47,150.62,151.31,234.32,266.29,198.01,248.03,271.96,220.51,195.15,233.56,269.45,231.78,127.84,189.65,151.07,193.82,169.99,195.94,212.36,175.35,199.95,132.61,218.4,260.02,,25,965,33,30.39,
22.06.23 17:19:11,178.72,173.97,165.16,258.93,244.33,214.72,253.25,268.46,217.89,168.81,256.9,254.58,228.51,137.49,201.29,168.6,205.02,151.21,195.35,231.86,187.74,175.85,137.47,222.46,267.57,,25,965,33,30.43,
22.06.23 17:19:26,178.97,157.19,146.51,220.19,245.23,219.82,255.72,246.36,206.39,182.78,248.72,211.75,200.15,124.5,186.63,119.21,214.95,136.25,185.76,227.73,176.19,196.95,116.94,204.96,237.59,,25,965,33,30.46,
22.06.23 17:19:41,179.22,180.02,165.42,258.62,254.91,224.69,256.96,285.49,222.26,211.2,241.54,257.03,209.27,134.82,205.23,151.85,190.69,156.36,204.49,231.56,191.16,183.24,135.03,228.91,262.21,,25,965,33,30.5,
22.06.23 17:19:56,179.47,152.38,147.01,240.3,236.3,224.11,270.75,280.3,226.67,202.42,248.42,252.44,222.03,136.52,180.92,165.37,193.25,152.75,211.36,228.91,197.78,188.85,119.83,199.05,210.44,,25,965,33,30.53,
22.06.23 17:20:11,179.72,159.49,158.19,221.35,250.35,196.36,255.72,329.65,231.99,182.78,275.49,233.23,258.56,139.44,198.5,140.43,217.61,145.33,191.26,225.97,214.47,199.95,146.47,227.44,272.34,,25,965,33,30.57,
22.06.23 17:20:27,179.98,163.33,156.91,231.05,236.3,219.54,272.98,275.79,216.15,171.47,234.74,268.2,234.76,142.38,207.77,138.89,192.4,161.57,192.43,223.63,165.95,190.73,121.15,194.3,242.44,,25,965,33,30.58,
22.06.23 17:20:42,180.23,156.69,126.27,200.16,251.26,199.38,234.73,257.47,203.27,169.87,217.93,206.36,211.85,128.32,174.73,120.95,199.82,121.92,168.97,215.23,161.03,161.1,104.73,199.61,231.88,,25,965,33,30.61,
22.06.23 17:20:57,180.48,168.49,144.5,253.68,248.84,201.04,242.56,272.59,227.85,173.87,259.04,291.48,212.14,142.38,204.95,141.72,196.67,149.67,196.52,233.63,178.71,175.06,118.25,218.11,259.7,,25,965,33,30.65,
22.06.23 17:21:12,180.73,186.94,164.9,259.24,251.87,240.41,270.12,273.23,242.78,196.54,293.37,261.35,241.99,146.57,205.79,159.24,227.15,167.87,205.09,226.85,194.32,180.85,139.37,218.11,274.26,,25,965,33,30.68,
22.06.23 17:21:27,180.98,170.31,155.37,244.52,263.19,248.43,238.33,260.9,221.39,199.05,250.83,271.33,251.75,129.52,201.29,150.02,207.92,139.01,190.68,233.63,172.57,174.28,115.1,194.58,242.74,,25,965,33,30.71,
22.06.23 17:21:42,181.23,162.82,142.26,246.04,229.25,195.82,225.24,293.02,208.67,172.27,255.68,239.46,228.51,130,186.09,159.5,221.17,153.26,198.28,254.46,202.71,196.68,115.1,231.27,244.26,,25,965,33,30.74,
22.06.23 17:21:57,181.48,182.94,173,245.13,263.81,222.68,270.43,284.84,221.39,202.98,279.28,243.36,230.59,130.72,211.18,141.2,216.72,146.09,195.64,225.09,184.34,192.07,125.39,230.08,278.43,,25,965,33,30.76,965B6-(E1);
22.06.23 17:22:12,181.73,166.94,156.4,246.34,243.44,231.04,271.7,262.78,210.39,197.38,258.12,258.57,232.07,123.79,199.62,143.26,200.69,170.52,203.9,224.8,174.24,184.04,135.57,187.67,258.14,,25,965,33,30.79,
22.06.23 17:22:27,181.98,159.49,142.01,247.56,225.47,224.97,281.95,261.84,215.86,177.64,219.93,233.23,216.48,134.82,199.06,155.53,208.51,137,198.87,217.82,190.02,188.04,122.21,219.85,254.1,,25,965,33,30.8,
22.06.23 17:22:42,182.23,164.1,168.28,269.24,253.08,238.64,301.62,287.12,234.67,183.06,299.55,283.09,251.14,138.95,201.29,148.19,215.84,170.25,216.79,262.8,206.51,199.13,135.84,252.93,255.65,,25,965,33,30.85,
22.06.23 17:22:57,182.48,172.14,154.61,254.29,256.13,232.79,295.33,319.26,229.92,210.63,272.66,294.42,236.56,136.03,214.61,162.7,204.44,152.23,215.88,239,204.17,207.94,146.2,214.65,285.56,,25,965,33,30.88,965B6-(E1);
22.06.23 17:23:12,182.73,161.28,165.16,243.62,232.47,197.18,253.25,254.98,202.42,187.7,236.21,253.35,224.38,130.72,182.55,157.65,209.67,149.41,186.63,226.26,184.34,195.05,98.83,212.93,244.26,,25,965,33,30.9,
22.06.23 17:23:27,182.98,172.92,144.5,270.5,267.54,230.75,274.57,272.59,226.37,184.96,228.89,296.38,261.05,137.73,200.18,159.24,199.54,169.99,209.56,255.38,206.21,193.96,133.95,217.53,271.06,,25,965,33,30.91,
22.06.23 17:23:43,183.25,166.68,152.07,235.21,265.67,241.89,251.71,261.53,223.44,175.22,258.43,273.86,240.17,157.56,193.23,157.91,210.84,162.35,188.94,226.26,202.42,184.57,152.27,228.32,230.99,,25,965,33,30.94,
22.06.23 17:23:58,183.5,175.28,166.72,279.41,273.48,196.36,279.69,244.53,234.97,206.37,241.54,257.95,232.37,140.42,207.21,165.64,203.28,145.58,204.49,239.9,204.46,234.9,118.78,233.04,273.62,,25,965,33,30.97,
22.06.23 17:24:13,183.75,167.98,141.51,234.91,249.75,218.68,249.56,231.56,224.31,184.42,281.5,261.35,235.96,131.44,204.67,132.51,194.1,144.06,197.4,234.23,193.17,220.83,128.32,225.68,259.39,,25,965,33,31,
22.06.23 17:24:28,184,179.49,169.85,260.48,260.11,228.15,270.12,296.66,208.39,189.07,281.81,246.37,233.57,137.73,231.16,152.38,212.02,159.22,206.87,239,209.44,196.13,124.33,221.3,261.58,,25,965,33,31.03,965C5-(E1);
22.06.23 17:24:43,184.25,160.51,145.51,233.72,241.94,216.7,291.05,249.43,211.25,186.88,257.82,253.66,217.94,123.55,186.36,127.96,215.54,144.57,198.28,250.18,182.08,171.15,113.01,216.38,260.96,,25,965,33,31.04,
22.06.23 17:24:58,184.5,156.18,159.73,250,256.74,215.28,284.21,261.22,220.22,172,239.46,291.16,238.97,152.53,178.49,158.44,202.13,149.67,200.05,254.15,207.97,183.24,141.82,246.22,247.01,,25,965,33,31.08,
22.06.23 17:30:33,190.08,166.68,136.05,244.22,266.91,210.21,281.3,290.72,211.54,190.72,259.04,262.9,232.07,126.89,205.79,145.33,214.95,155.33,216.79,242.3,190.59,205.45,117.2,226.26,241.53,,25,965,33,31.24,965D6-(E1);
22.06.23 17:30:48,190.33,177.12,153.34,261.1,279.48,237.76,263.5,293.68,222.85,227.98,256.59,271.96,235.96,127.13,221.81,154.74,216.43,166.82,213.47,243.81,199.8,202.14,132.34,248.35,252.55,,25,965,33,31.3,965D6-(E1);
22.06.23 17:31:03,190.58,186.14,154.1,271.45,285.54,220.96,300.62,289.08,224.9,212.34,254.77,274.49,267.96,157.56,209.76,167.52,212.02,139.01,234.28,223.63,214.47,212.11,161.76,248.96,255.34,,25,965,33,31.39,965D6-(E1);
22.06.23 17:31:18,190.83,149.12,128.94,227.5,261.65,224.11,248.95,260.9,208.1,180.88,246.32,245.76,235.66,120.01,188.55,151.85,208.51,145.84,196.82,204.67,180.67,185.1,114.32,221.59,240.01,,25,965,33,31.43,965D6-(E1);
22.06.23 17:31:33,191.08,176.06,160.76,256.45,263.81,227.86,301.96,280.94,221.97,213.77,271.72,242.76,238.06,150.29,230.28,153.69,222.06,158.18,224.4,248.96,183.77,201.32,135.57,238.4,246.71,,25,965,33,31.5,
22.06.23 17:31:49,191.35,163.07,120.72,244.52,256.43,231.04,250.48,269.1,221.39,182.51,262.42,273.54,217.65,126.89,189.1,157.38,199.82,139.77,198.87,222.17,191.45,204.34,122.21,220.72,271.06,,25,965,33,31.54,965D6-(E1);
22.06.23 17:32:04,191.6,161.02,141.76,271.77,247.94,217.55,251.71,308.03,221.39,166.16,251.43,251.22,221.15,129.52,188.82,145.33,203.57,146.86,193.6,224.21,202.42,215.47,124.86,236.61,239.4,,25,965,33,31.58,965B6-(E1);
22.06.23 17:32:19,191.85,176.33,154.61,249.69,252.78,213.59,267.91,281.59,228.73,190.45,264.58,258.57,250.22,138.22,204.95,151.33,216.43,156.88,218,249.26,183.21,225.96,124.06,237.2,254.41,,25,965,33,31.63,965B6-(E1);
22.06.23 17:32:34,192.1,206.56,159.99,261.41,272.22,246.94,280.01,311.75,226.08,197.1,274.86,263.21,251.75,142.13,203.54,170.76,198.39,171.58,209.86,237.2,202.42,189.38,129.12,252.93,259.08,,25,965,33,31.66,965D6-(E1);
22.06.23 17:32:49,192.35,172.66,150.29,240.9,253.69,236.29,258.82,314.47,214.42,198.21,269.54,270.08,232.67,156.05,223.84,152.64,224.75,157.92,215.88,239.3,212.1,176.11,122.74,230.97,271.06,,25,965,33,31.69,965D6-(E1);
22.06.23 17:33:04,192.6,185.87,164.38,255.83,256.43,264.5,321.25,299.31,227.85,220.4,316.14,287.27,257.01,163.64,255.8,162.43,233.79,167.61,219.52,252.62,219.83,212.67,143.73,256.61,251.01,,25,965,33,31.74,965B6-(E1);
22.06.23 17:33:19,192.85,207.67,168.8,255.83,291.66,231.62,301.96,322.71,239.17,206.08,242.13,288.89,237.16,168.25,238.27,162.16,238.06,164.45,213.77,262.49,224.94,227.11,148.95,239,267.89,,25,965,33,31.78,965D6-(E1);
22.06.23 17:33:34,193.1,163.59,160.76,237.3,268.16,224.11,276.81,292.03,217.6,202.7,240.05,278.93,222.03,145.09,195.72,137.1,196.1,146.86,208.37,232.74,194.32,195.59,129.92,212.93,266.94,,25,965,33,31.82,965B6-(E1);
22.06.23 17:33:49,193.35,184.27,138.28,277.17,285.86,244.26,292.69,258.09,232.29,199.89,265.81,277.02,238.97,127.36,206.36,161.1,225.35,154.29,214.97,242.9,206.8,206,152.27,249.57,260.96,,25,965,33,31.83,965D6-(E1);
22.06.23 17:34:04,193.6,176.06,162.57,247.26,248.54,213.31,310.34,272.28,219.64,169.34,258.73,248.18,264.5,137.01,192.12,133.78,207.92,154.04,217.09,245.01,186.04,214.35,136.65,243.81,251.94,,25,965,33,31.89,
22.06.23 17:34:19,193.85,171.88,149.03,239.4,266.29,217.83,292.36,264.67,227.26,195.98,240.94,279.57,238.97,145.83,191.85,151.85,219.09,146.35,188.65,230.08,189.45,207.38,128.85,225.68,257.21,,25,965,33,31.9,965B6-(E1);
22.06.23 17:34:34,194.1,192.33,183.08,249.08,251.26,214.43,296.32,283.54,242.18,197.66,254.77,273.54,247.16,137.25,212.32,136.33,226.55,161.04,196.23,240.8,200.38,240.73,126.19,235.42,257.21,,25,965,33,31.93,965D6-(E1);
22.06.23 17:34:49,194.35,156.18,138.28,236.7,255.52,231.62,314.75,278.69,211.54,190.72,254.16,266.95,211.85,128.32,179.3,141.97,199.82,154.81,216.48,214.65,203,190.19,123,228.91,265.67,,25,965,33,31.96,965B6-(E1);
22.06.23 17:35:04,194.6,185.61,154.86,258.62,274.42,202.14,273.93,285.49,222.85,181.7,267.98,256.11,264.5,139.69,199.34,151.07,200.11,134.25,203.31,250.48,185.75,202.97,133.95,236.61,282.96,,25,965,33,32,965D6-(E1);
22.06.23 17:35:19,194.85,180.29,162.05,252.76,267.85,252.64,303.96,326.17,242.78,220.4,272.66,273.23,254.84,135.79,197.39,154.22,219.39,151.98,206.87,231.56,202.71,206.27,124.06,222.76,275.22,,25,965,33,32.01,965B6-(E1);
22.06.23 17:35:34,195.1,157.7,162.82,266.41,264.74,228.72,260.69,291.38,230.21,194.87,259.35,262.28,249.6,142.87,204.67,165.37,208.51,152.75,217.39,251.09,203.29,207.66,118.51,243.81,259.39,,25,965,33,32.04,
22.06.23 17:35:49,195.35,181.35,151.05,242.71,257.66,250.23,272.02,272.91,231.4,189.9,275.49,260.42,232.97,149.54,220.36,140.43,214.07,162.35,206.87,252.93,204.75,187.77,140.73,237.2,226.23,,25,965,33,32.05,965D6-(E1);
22.06.23 17:36:04,195.6,190.97,159.99,240.9,255.52,251.13,288.76,299.31,230.8,213.77,268.92,278.3,241.08,144.59,218.92,166.18,198.1,160.26,213.47,252.93,214.47,185.37,133.41,262.8,273.62,,25,965,33,32.1,965B6-(E1);
22.06.23 17:36:19,195.85,174.75,151.05,242.71,246.73,231.33,275.53,285.16,223.14,178.45,252.64,244.26,225.26,122.61,187.18,150.02,186.46,155.07,198.28,243.81,184.62,201.04,110.15,224.51,247.63,,25,965,33,32.11,965B6-(E1);
22.06.23 17:36:34,196.1,182.67,167.76,263.91,282.02,256.57,298.3,314.81,234.37,206.37,259.65,297.69,256.08,144.59,227.64,179.2,219.09,158.96,219.52,263.12,200.67,225.96,149.22,244.71,269.47,,25,965,33,32.15,965D6-(E1);
22.06.23 17:36:49,196.35,180.29,131.87,252.45,249.14,221.82,269.49,289.08,205.82,187.15,236.51,285.34,239.57,119.53,176.61,162.16,214.66,143.81,206.57,225.09,194.89,193.69,114.06,216.67,243.05,,25,965,33,32.16,
22.06.23 17:37:04,196.6,173.18,158.96,255.22,276.63,262.05,270.75,282.89,225.2,188.8,270.79,258.26,229.4,143.61,203.54,165.37,224.75,144.31,223.79,282.73,200.67,225.39,112.75,238.4,257.83,,25,965,33,32.19,965B6-(E1);
22.06.23 17:37:19,196.85,192.33,153.34,267.04,270.34,218.4,297.64,277.08,233.48,196.54,293.04,279.89,248.69,157.3,201.86,154.74,228.95,158.44,218.91,251.7,196.62,176.11,137.47,222.76,288.83,,25,965,33,32.21,965B6-(E1);
22.06.23 17:37:34,197.1,169.01,146.26,266.73,264.12,226.41,271.39,279.33,211.25,191,254.77,255.5,238.36,132.41,190.75,147.67,210.26,142.04,195.64,244.71,184.06,204.89,134.76,208.36,267.25,,25,965,33,32.22,965D6-(E1);
22.06.23 17:37:49,197.35,190.44,149.53,251.84,296.86,218.68,287.13,298.65,241.27,205.52,285.64,278.3,257.01,141.64,208.91,158.18,221.17,161.83,216.48,256.3,203.29,187.24,157.56,229.2,269.47,,25,965,33,32.25,965D6-(E1);
22.06.23 17:38:04,197.6,184.54,192.53,285.21,280.75,243.37,324.35,329.31,247.03,205.8,269.23,262.28,261.68,146.57,216.9,167.79,218.79,166.29,210.16,271.9,207.97,210.72,160.36,247.13,260.33,,25,965,33,32.26,965B6-(E1);
22.06.23 17:38:20,197.87,176.59,160.76,261.72,296.54,222.11,319.19,319.26,223.14,180.88,250.83,278.61,235.36,142.62,210.33,162.43,210.26,162.87,227.78,266.55,202.13,199.95,127.52,236.31,270.43,,25,965,33,32.29,965D6-(E1);
22.06.23 17:38:35,198.12,182.41,154.86,275.26,283.3,266.04,301.62,303.32,244.91,213.48,255.68,284.05,250.83,129.76,215.75,154.22,236.83,169.46,228.4,242,208.56,203.52,143.18,240.8,270.11,,25,965,33,32.32,
22.06.23 17:38:50,198.37,176.33,164.12,249.08,268.16,244.85,276.81,294.67,236.17,203.26,302.18,250.61,241.38,144.84,187.18,149.76,225.95,155.85,205.68,233.34,203,194.24,139.09,227.14,260.64,,25,965,33,32.33,965D6-(E1);
22.06.23 17:39:05,198.62,176.59,140.51,279.41,276.94,218.4,300.29,300.31,224.02,177.1,252.34,258.88,242.29,140.17,205.51,162.43,219.39,146.86,206.28,239.3,193.74,203.79,136.11,239.3,269.47,,25,965,33,32.36,965D6-(E1);
22.06.23 17:39:20,198.87,159.74,169.59,267.98,271.91,235.42,249.56,255.91,228.73,188.52,265.81,270.71,239.87,127.36,195.16,150.02,214.95,129.04,204.49,245.32,192.6,183.51,137.47,208.08,262.21,,25,965,33,32.38,965D6-(E1);
22.06.23 17:39:35,199.12,172.92,159.99,259.55,264.12,234.54,268.54,324.09,233.78,203.26,267.05,268.51,244.11,133.37,215.75,153.69,203.57,163.92,211.96,243.81,203,194.24,134.22,233.34,243.05,,25,965,33,32.4,965C5-(E1);
22.06.23 17:39:50,199.37,171.88,138.77,248.17,266.6,232.5,316.45,292.36,218.47,200.17,286.6,258.26,270.81,130.96,208.06,135.56,216.72,147.37,192.43,248.35,209.15,166.23,134.76,238.7,247.93,,25,965,33,32.43,965B6-(E1);
22.06.23 17:40:05,199.62,170.83,159.99,245.43,242.54,236.29,292.04,290.39,221.97,216.35,251.74,268.82,256.39,140.91,210.04,152.38,229.56,146.6,205.98,239.6,196.91,177.16,125.92,219.85,258.77,,25,965,33,32.44,965B6-(E1);
22.06.23 17:40:20,199.87,169.01,147.77,256.14,264.43,225.26,282.59,279.33,223.44,179.8,261.8,229.69,229.69,116.48,200.18,140.17,205.31,125.1,205.68,215.52,199.8,201.87,124.06,212.36,242.13,,25,965,33,32.47,965B6-(E1);
