"","Lipid","term","df","sumsq","statistic","p.value","adj_pvalues"
"2119","TG 58:1;O3|TG 20:0_20:0_18:1;O3","temperature",2,1.29246909318744e-07,1.08135478541637,0.348389582089701,0.728765304470517
"2120","TG 58:1;O3|TG 20:0_20:0_18:1;O3","parent",2,2.57646832439348e-08,0.215562319187506,0.806974287845365,0.966542784608256
"2121","TG 58:1;O3|TG 20:0_20:0_18:1;O3","temperature:parent",4,7.77440848353531e-08,0.325226106440957,0.859466382538356,0.969919893547302
"2122","TG 58:4|TG 18:0_18:0_22:4","temperature",2,7.21047305995122e-06,1.40883600820868,0.255740743542051,0.649012185559047
"2123","TG 58:4|TG 18:0_18:0_22:4","parent",2,1.1625797110018e-06,0.227153495430056,0.797770958041498,0.966542784608256
"2124","TG 58:4|TG 18:0_18:0_22:4","temperature:parent",4,3.66630612320106e-06,0.358175118368487,0.836886938632878,0.966542784608256
"2125","TG 58:5|TG 18:0_18:0_22:5","temperature",2,2.00253085410866e-06,1.14398348920261,0.328272468718463,0.722104278505548
"2126","TG 58:5|TG 18:0_18:0_22:5","parent",2,1.53499576456277e-07,0.0876895258344151,0.916212502399829,0.98057613989385
"2127","TG 58:5|TG 18:0_18:0_22:5","temperature:parent",4,1.44092610856482e-06,0.41157809728051,0.799282680741265,0.966542784608256
"2128","TG 58:6|TG 18:0_20:3_20:3","temperature",2,4.11846314301231e-06,1.20347820014968,0.310287247448833,0.708834859062118
"2129","TG 58:6|TG 18:0_20:3_20:3","parent",2,1.71212978884925e-07,0.0500310626842189,0.951256478437576,0.986721373854244
"2130","TG 58:6|TG 18:0_20:3_20:3","temperature:parent",4,3.55211449712335e-06,0.518991212653763,0.722190821346945,0.958750964402322
"2131","TG 58:8|TG 18:0_20:4_20:4","temperature",2,8.35442740816485e-05,1.04014359912719,0.362328398409709,0.737784637341509
"2132","TG 58:8|TG 18:0_20:4_20:4","parent",2,9.88748488276622e-06,0.123101244523654,0.884491972787707,0.975328898793514
"2133","TG 58:8|TG 18:0_20:4_20:4","temperature:parent",4,7.4140438311712e-05,0.461531943356434,0.763493984311491,0.966542784608256
"2134","TG 58:9|TG 16:0_20:4_22:5","temperature",2,3.48813497184549e-06,1.0606271779891,0.355328654216624,0.733114894265171
"2135","TG 58:9|TG 16:0_20:4_22:5","parent",2,2.94964598398497e-07,0.0896890378758955,0.914390043873395,0.98057613989385
"2136","TG 58:9|TG 16:0_20:4_22:5","temperature:parent",4,2.27494048010724e-06,0.345867307455812,0.845390525722998,0.966542784608256
"2137","TG 58:9|TG 18:1_20:4_20:4","temperature",2,4.90813382966937e-06,0.862365330304235,0.429501906870464,0.780884487760893
"2138","TG 58:9|TG 18:1_20:4_20:4","parent",2,8.98383021954642e-06,1.57847034810748,0.218283222011031,0.609242143166902
"2139","TG 58:9|TG 18:1_20:4_20:4","temperature:parent",4,6.49903574975898e-06,0.570944406315983,0.685151285781865,0.940812909017763
"2140","TG 60:10|TG 16:0_22:5_22:5","temperature",2,3.42577547282742e-07,1.18930110784817,0.314477149809291,0.708834859062118
"2141","TG 60:10|TG 16:0_22:5_22:5","parent",2,1.76992608868518e-07,0.614452136393328,0.545728103593409,0.871238547636199
"2142","TG 60:10|TG 16:0_22:5_22:5","temperature:parent",4,2.2332163779165e-07,0.387644598046104,0.816255213869105,0.966542784608256
"2143","TG 60:10|TG 18:1_20:4_22:5","temperature",2,1.14518094132855e-05,1.39037275427419,0.260206050233584,0.653777817412177
"2144","TG 60:10|TG 18:1_20:4_22:5","parent",2,3.19323385543389e-06,0.387692913005566,0.681024056408017,0.940522237908493
"2145","TG 60:10|TG 18:1_20:4_22:5","temperature:parent",4,6.34193270300174e-06,0.384989398682471,0.818127597999383,0.966542784608256
"2146","TG 60:12|TG 20:4_20:4_20:4","temperature",2,1.93708584740219e-05,1.24104279082753,0.299465730193637,0.698017356368395
"2147","TG 60:12|TG 20:4_20:4_20:4","parent",2,1.33424391826542e-05,0.85481693967742,0.432627930640113,0.785438647946048
"2148","TG 60:12|TG 20:4_20:4_20:4","temperature:parent",4,1.32340439990795e-05,0.423936164744018,0.790463916216742,0.966542784608256
"2149","TG 60:13|TG 20:4_20:4_20:5","temperature",2,1.07685739297405e-07,0.699322550124259,0.502615068916481,0.844032874694409
"2150","TG 60:13|TG 20:4_20:4_20:5","parent",2,4.15193299589487e-07,2.69630908380107,0.0791243880898489,0.384079803223086
"2151","TG 60:13|TG 20:4_20:4_20:5","temperature:parent",4,1.21329965661535e-07,0.393964797690524,0.811789158837134,0.966542784608256
"2152","TG 60:4|TG 18:0_20:0_22:4","temperature",2,1.75973457627025e-06,1.19889714351204,0.311634701481391,0.708834859062118
"2153","TG 60:4|TG 18:0_20:0_22:4","parent",2,8.70712249527108e-08,0.0593211296098711,0.94248290153373,0.983969870477692
"2154","TG 60:4|TG 18:0_20:0_22:4","temperature:parent",4,9.29628603829967e-07,0.316675336351313,0.865220052032922,0.972335383137501
"2155","TG 60:5;O|TG 20:2_20:2_20:1;O","temperature",2,7.48025541371695e-08,1.30651610534846,0.281538970584243,0.681362354230958
"2156","TG 60:5;O|TG 20:2_20:2_20:1;O","parent",2,1.02505703187261e-08,0.179038474887689,0.836708466932699,0.966542784608256
"2157","TG 60:5;O|TG 20:2_20:2_20:1;O","temperature:parent",4,3.50995952156864e-08,0.306528212635718,0.871982011308939,0.972848986507379
"2158","TG 60:6|TG 20:0_20:3_20:3","temperature",2,4.88369299831618e-07,1.20628730727647,0.309464007804236,0.708834859062118
"2159","TG 60:6|TG 20:0_20:3_20:3","parent",2,5.86561812368594e-07,1.44882585665657,0.246342269844775,0.639629979915231
"2160","TG 60:6|TG 20:0_20:3_20:3","temperature:parent",4,3.97774147019954e-07,0.491257235946579,0.742110944489516,0.964575248503066
"2161","TG 61:2;O2|TG 16:0_16:0_12:0;O(FA 17:1)","temperature",2,2.91902359599773e-07,1.1271472942045,0.333557896018138,0.723925618993058
"2162","TG 61:2;O2|TG 16:0_16:0_12:0;O(FA 17:1)","parent",2,1.22971519937133e-07,0.47484034096675,0.62528264158817,0.915127199407686
"2163","TG 61:2;O2|TG 16:0_16:0_12:0;O(FA 17:1)","temperature:parent",4,1.58089480919114e-07,0.305222148434309,0.87284687360353,0.972848986507379
"2164","TG 61:4;O2|TG 16:0_18:3_9:0;O(FA 18:0)","temperature",2,2.09489393433656e-07,1.11427215936103,0.337659938190307,0.72416642309629
"2165","TG 61:4;O2|TG 16:0_18:3_9:0;O(FA 18:0)","parent",2,6.36151457386982e-08,0.338368375832712,0.714858054273917,0.956148318133091
"2166","TG 61:4;O2|TG 16:0_18:3_9:0;O(FA 18:0)","temperature:parent",4,2.49112654902921e-07,0.662513961573776,0.621523007474596,0.913210848344933
"2167","TG 61:4|TG 17:0_24:0_20:4","temperature",2,6.48270581025798e-09,1.69190606501312,0.196478335524566,0.581488798006703
"2168","TG 61:4|TG 17:0_24:0_20:4","parent",2,1.20355780998169e-09,0.314113707748354,0.73213698110002,0.961820874202214
"2169","TG 61:4|TG 17:0_24:0_20:4","temperature:parent",4,2.90463594670853e-09,0.379037034745197,0.822316192205712,0.966542784608256
"2170","TG 61:8;O|TG 21:2_21:2_19:4;O","temperature",2,5.92309012394508e-07,1.11058402951115,0.338844695511559,0.72416642309629
"2171","TG 61:8;O|TG 21:2_21:2_19:4;O","parent",2,3.00776313750289e-07,0.563957940055483,0.57320133312791,0.884572764129405
"2172","TG 61:8;O|TG 21:2_21:2_19:4;O","temperature:parent",4,4.91647634846758e-07,0.460921579768284,0.763932878274479,0.966542784608256
"2173","TG 62:10;O2|TG 18:3_18:3_8:0;O(FA 18:3)","temperature",2,1.70020934281178e-07,0.648610445266036,0.527927945222367,0.860903541075963
"2174","TG 62:10;O2|TG 18:3_18:3_8:0;O(FA 18:3)","parent",2,5.24587499056376e-08,0.200124139290546,0.819405181097993,0.966542784608256
"2175","TG 62:10;O2|TG 18:3_18:3_8:0;O(FA 18:3)","temperature:parent",4,2.26529311090352e-07,0.432091724331817,0.784628469147414,0.966542784608256
"2176","TG 62:4|TG 16:0_26:0_20:4","temperature",2,2.92905844733717e-07,1.13737897438802,0.330335304584429,0.723925618993058
"2177","TG 62:4|TG 16:0_26:0_20:4","parent",2,2.02587662289708e-09,0.00786665584526692,0.992165666839756,0.997306408235369
"2178","TG 62:4|TG 16:0_26:0_20:4","temperature:parent",4,1.48270203671057e-07,0.287873074600134,0.884206988308424,0.975328898793514
"2179","TG 62:8|TG 18:0_22:4_22:4","temperature",2,8.75071832256107e-07,1.13271387505978,0.331800569557514,0.723925618993058
"2180","TG 62:8|TG 18:0_22:4_22:4","parent",2,5.20223702498745e-08,0.0673389982666976,0.934978950051419,0.983969870477692
"2181","TG 62:8|TG 18:0_22:4_22:4","temperature:parent",4,7.75033768703216e-07,0.50161110841988,0.734667378658097,0.963679357171332
"2182","TG 63:2;O2|TG 16:0_16:0_15:1;O(FA 16:0)","temperature",2,7.78549150478237e-08,1.36278704400763,0.267030395394905,0.666653376064873
"2183","TG 63:2;O2|TG 16:0_16:0_15:1;O(FA 16:0)","parent",2,3.08480109980432e-08,0.539969373747499,0.586757269076298,0.892308558926012
"2184","TG 63:2;O2|TG 16:0_16:0_15:1;O(FA 16:0)","temperature:parent",4,3.47229459344355e-08,0.303898481041042,0.873722070738019,0.972848986507379
"2185","TG 63:4|TG 18:0_23:0_22:4","temperature",2,6.04917038514249e-10,1.34852666049875,0.27063150093363,0.669881265957966
"2186","TG 63:4|TG 18:0_23:0_22:4","parent",2,1.53664278610971e-10,0.342559992990378,0.711915520274735,0.955130468952252
"2187","TG 63:4|TG 18:0_23:0_22:4","temperature:parent",4,4.02124669655058e-10,0.448223312742184,0.773058371645807,0.966542784608256
"2188","TG 63:6;O2|TG 16:0_20:4_9:0;O(FA 18:1)","temperature",2,3.58895851393149e-07,0.5968078287776,0.55516790072831,0.875334320640662
"2189","TG 63:6;O2|TG 16:0_20:4_9:0;O(FA 18:1)","parent",2,1.64606192093083e-06,2.73723598991417,0.0763083552083236,0.376921543597364
"2190","TG 63:6;O2|TG 16:0_20:4_9:0;O(FA 18:1)","temperature:parent",4,4.43553152485951e-07,0.368792217651771,0.829494220437819,0.966542784608256
"2191","TG 64:12|TG 20:4_22:4_22:4","temperature",2,2.67860144254298e-07,2.47515758347918,0.0963443714513064,0.42746476386027
"2192","TG 64:12|TG 20:4_22:4_22:4","parent",2,3.17272776570975e-07,2.9317542598484,0.0642894870731874,0.341144076964901
"2193","TG 64:12|TG 20:4_22:4_22:4","temperature:parent",4,1.52381333999638e-07,0.704038698030059,0.59363727342062,0.893881153760493
"2194","TG 64:14|TG 20:4_22:5_22:5","temperature",2,1.86811224627756e-07,1.09974212007391,0.342352784108489,0.72416642309629
"2195","TG 64:14|TG 20:4_22:5_22:5","parent",2,9.21429784248381e-08,0.542438039495621,0.58534685184073,0.891859631097192
"2196","TG 64:14|TG 20:4_22:5_22:5","temperature:parent",4,1.62882253787775e-07,0.479437130878833,0.750613779592754,0.965074859476398
"2197","TG 64:1;O2|TG 16:0_16:0_18:0;O(FA 14:0)","temperature",2,9.26361673848461e-08,12.3631466036895,5.99788464301554e-05,0.0022982803427555
"2198","TG 64:1;O2|TG 16:0_16:0_18:0;O(FA 14:0)","parent",2,1.79497059100267e-08,2.39555296730761,0.103467888402659,0.437575735401882
"2199","TG 64:1;O2|TG 16:0_16:0_18:0;O(FA 14:0)","temperature:parent",4,3.93109654785044e-08,2.6232045380519,0.0480782621470753,0.294406597990202
"2200","TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0)","temperature",2,1.7807990214679e-07,17.4521980627712,3.04271030846216e-06,0.000207973361354076
"2201","TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0)","parent",2,1.6176315678764e-08,1.58531233310648,0.216898761576265,0.608809065512069
"2202","TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0)","temperature:parent",4,4.2621296796934e-08,2.08848753965259,0.0993563985135979,0.427655253404481
"2203","TG 64:4|TG 18:0_24:0_22:4","temperature",2,3.94043029005785e-08,1.1095880015556,0.339165401097065,0.72416642309629
"2204","TG 64:4|TG 18:0_24:0_22:4","parent",2,4.4493046648023e-10,0.0125288222552403,0.987553026104875,0.997306408235369
"2205","TG 64:4|TG 18:0_24:0_22:4","temperature:parent",4,2.11580882867548e-08,0.297895904389829,0.877673833095329,0.973952226370376
"2206","TG 64:5|TG 16:0_26:0_22:5","temperature",2,1.32549240556951e-08,1.05077630588561,0.358677087320774,0.736392188157543
"2207","TG 64:5|TG 16:0_26:0_22:5","parent",2,2.30105892787964e-09,0.182415092663137,0.833912012548328,0.966542784608256
"2208","TG 64:5|TG 16:0_26:0_22:5","temperature:parent",4,6.86858521464906e-09,0.272251525854968,0.894212987368501,0.977998844261266
"2209","TG 64:6;O2|TG 15:0_20:4_14:1;O(FA 15:0)","temperature",2,4.09329032699038e-08,0.97847739039869,0.384286864103322,0.752784793695876
"2210","TG 64:6;O2|TG 15:0_20:4_14:1;O(FA 15:0)","parent",2,6.383846470027e-08,1.52602159527019,0.229208527289292,0.620432198207248
"2211","TG 64:6;O2|TG 15:0_20:4_14:1;O(FA 15:0)","temperature:parent",4,2.68007134493624e-08,0.320327781098739,0.862768354934415,0.971348680914876
"2212","TG 65:5;O2|TG 16:0_18:3_15:1;O(FA 16:0)","temperature",2,1.53261140280986e-07,0.988451553502613,0.380642784583182,0.748122634495526
"2213","TG 65:5;O2|TG 16:0_18:3_15:1;O(FA 16:0)","parent",2,2.50646464693569e-07,1.61653428228494,0.210696844209943,0.600790582804456
"2214","TG 65:5;O2|TG 16:0_18:3_15:1;O(FA 16:0)","temperature:parent",4,1.483445274142e-07,0.478371028387708,0.75138080169331,0.965079760021524
"2215","TG 65:6;O2|TG 9:0_16:0_18:2;O(FA 22:3)","temperature",2,5.84544779319561e-07,0.618022580699881,0.543838438737958,0.87118729875079
"2216","TG 65:6;O2|TG 9:0_16:0_18:2;O(FA 22:3)","parent",2,2.34209685017781e-06,2.47623243044079,0.0962517812458834,0.42746476386027
"2217","TG 65:6;O2|TG 9:0_16:0_18:2;O(FA 22:3)","temperature:parent",4,6.44497228945987e-07,0.340704300832845,0.848934342605999,0.967974428974578
"2218","TG 65:7;O2|TG 17:2_17:2_17:1;O(FA 14:1)","temperature",2,1.27595668394279e-07,0.630838053802379,0.537112088265395,0.869070039170303
"2219","TG 65:7;O2|TG 17:2_17:2_17:1;O(FA 14:1)","parent",2,3.40558794410355e-07,1.68373620965918,0.197969751070427,0.582541284768475
"2220","TG 65:7;O2|TG 17:2_17:2_17:1;O(FA 14:1)","temperature:parent",4,1.66992601489913e-07,0.412809028115942,0.798405731298948,0.966542784608256
"2221","TG 66:1;O2|TG 16:0_16:0_18:0;O(FA 16:0)","temperature",2,1.40665347036027e-07,14.9699439746286,1.23557809546631e-05,0.000650995209048813
"2222","TG 66:1;O2|TG 16:0_16:0_18:0;O(FA 16:0)","parent",2,3.47340249400884e-08,3.6964783318901,0.0332100552522824,0.236586562628231
"2223","TG 66:1;O2|TG 16:0_16:0_18:0;O(FA 16:0)","temperature:parent",4,3.25025171680337e-08,1.72949795842486,0.161497324630322,0.527683118850237
"2224","TG 66:2;O2|TG 16:0_16:0_18:1;O(FA 16:0)","temperature",2,4.13574113262061e-07,19.10638081306,1.25638358375642e-06,0.000105913136110666
"2225","TG 66:2;O2|TG 16:0_16:0_18:1;O(FA 16:0)","parent",2,9.20880823560616e-08,4.25430391656176,0.020775990375192,0.178219737403292
"2226","TG 66:2;O2|TG 16:0_16:0_18:1;O(FA 16:0)","temperature:parent",4,7.05017266435191e-08,1.62852653736549,0.184943039022649,0.564027863365406
"2227","TG 66:3;O2|TG 17:1_17:1_17:0;O(FA 15:0)","temperature",2,1.74963722128783e-07,24.4280789898976,9.17895777361665e-08,1.16067921047383e-05
"2228","TG 66:3;O2|TG 17:1_17:1_17:0;O(FA 15:0)","parent",2,3.11223273665731e-09,0.4345236040992,0.650451087702081,0.92933729634092
"2229","TG 66:3;O2|TG 17:1_17:1_17:0;O(FA 15:0)","temperature:parent",4,1.84476231485145e-08,1.28780980984183,0.290157858256078,0.687126758676825
"2230","TG 66:6;O2|TG 15:1_22:3_15:0;O(FA 14:1)","temperature",2,2.38085889819325e-08,1.06742555867511,0.353036911073228,0.732948664411493
"2231","TG 66:6;O2|TG 15:1_22:3_15:0;O(FA 14:1)","parent",2,4.98890072005098e-09,0.223670547730327,0.800524786204329,0.966542784608256
"2232","TG 66:6;O2|TG 15:1_22:3_15:0;O(FA 14:1)","temperature:parent",4,1.38381743923952e-08,0.310207821283642,0.869538563052738,0.972848986507379
"2233","TG 67:6;O2|TG 16:0_18:3_17:2;O(FA 16:0)","temperature",2,2.89887339833423e-07,0.806685133934323,0.45312964870424,0.801843796653906
"2234","TG 67:6;O2|TG 16:0_18:3_17:2;O(FA 16:0)","parent",2,3.22138560959178e-07,0.896432346242129,0.415685271252908,0.770314501557534
"2235","TG 67:6;O2|TG 16:0_18:3_17:2;O(FA 16:0)","temperature:parent",4,2.38664313311718e-07,0.332072027808869,0.854825867650048,0.96927096416875
"2236","TG 68:3;O2|TG 16:0_18:2_18:0;O(FA 16:0)","temperature",2,2.21294125036349e-07,33.1649699754638,2.28305591337658e-09,6.41538711658819e-07
"2237","TG 68:3;O2|TG 16:0_18:2_18:0;O(FA 16:0)","parent",2,5.03200989668838e-08,7.5413867002793,0.00159084814072345,0.0304301685492539
"2238","TG 68:3;O2|TG 16:0_18:2_18:0;O(FA 16:0)","temperature:parent",4,3.59098006539825e-08,2.69087003624384,0.0438719555409022,0.278075627977298
"2239","TG 68:4;O2|TG 17:1_17:1_17:0;O(FA 17:1)","temperature",2,3.56996738508619e-07,29.2166833786761,1.11891384365611e-08,2.02123793614736e-06
"2240","TG 68:4;O2|TG 17:1_17:1_17:0;O(FA 17:1)","parent",2,9.49194723417248e-08,7.7682283078119,0.00134719275697713,0.0268271691527178
"2241","TG 68:4;O2|TG 17:1_17:1_17:0;O(FA 17:1)","temperature:parent",4,4.41855294637292e-08,1.80807621612175,0.145266873740058,0.503693136228038
"2242","TG 68:5;O2|TG 16:0_18:2_18:2;O(FA 16:0)","temperature",2,2.27205431844318e-07,34.3452528704715,1.45183510090624e-09,4.58961371273987e-07
"2243","TG 68:5;O2|TG 16:0_18:2_18:2;O(FA 16:0)","parent",2,7.87269837544653e-08,11.9006757137274,8.04088813593694e-05,0.00285098168021275
"2244","TG 68:5;O2|TG 16:0_18:2_18:2;O(FA 16:0)","temperature:parent",4,1.92720743499948e-08,1.45662069237552,0.232511560897171,0.625555039903133
"2245","TG 72:11|TG 18:0_22:4_32:7","temperature",2,1.19469968016634e-07,0.966237092252332,0.388808889425971,0.754833544496259
"2246","TG 72:11|TG 18:0_22:4_32:7","parent",2,9.8748142544817e-08,0.798645213536325,0.456652275229527,0.804082124384692
"2247","TG 72:11|TG 18:0_22:4_32:7","temperature:parent",4,6.65529068283945e-08,0.26912992546317,0.896184793525108,0.977998844261266
"2248","TG O-42:4|TG O-10:0_16:2_16:2","temperature",2,1.84989031188134e-07,3.01762213574923,0.0596314025177578,0.326903559196812
"2249","TG O-42:4|TG O-10:0_16:2_16:2","parent",2,8.97801445110599e-08,1.46453305737793,0.242750356278616,0.637035056623462
"2250","TG O-42:4|TG O-10:0_16:2_16:2","temperature:parent",4,9.14152756985887e-08,0.745603016897615,0.56644771437502,0.880479652860773
"2251","TG O-47:0|TG O-19:0_14:0_14:0","temperature",2,1.09660291094195e-07,3.49469922023516,0.0394539835629353,0.262576643238588
"2252","TG O-47:0|TG O-19:0_14:0_14:0","parent",2,3.7996738800507e-08,1.21089568642081,0.308118424055141,0.708834859062118
"2253","TG O-47:0|TG O-19:0_14:0_14:0","temperature:parent",4,5.39926642797253e-08,0.860330206467798,0.495591858420656,0.837890504758028
"2254","TG O-47:1|TG O-17:0_14:0_16:1","temperature",2,4.27312394334788e-09,3.85239522347533,0.0290985874804406,0.218464981478073
"2255","TG O-47:1|TG O-17:0_14:0_16:1","parent",2,2.2005797015533e-09,1.98391220183022,0.150211144672397,0.508546164493297
"2256","TG O-47:1|TG O-17:0_14:0_16:1","temperature:parent",4,2.01628702046051e-09,0.90888242299517,0.467586007916637,0.812545173238746
"2257","TG O-47:7|TG O-17:1_15:3_15:3","temperature",2,5.76859960793596e-08,1.53206617032961,0.227920722081115,0.620432198207248
"2258","TG O-47:7|TG O-17:1_15:3_15:3","parent",2,1.25417448338234e-07,3.33092679033797,0.0454227577449137,0.285207283542152
"2259","TG O-47:7|TG O-17:1_15:3_15:3","temperature:parent",4,1.36726973593127e-07,1.81564664780514,0.143789742838184,0.500887409969376
"2260","TG O-48:0|TG O-17:0_15:0_16:0","temperature",2,1.32283606197027e-07,1.43966692484082,0.248462388782835,0.641840021687222
"2261","TG O-48:0|TG O-17:0_15:0_16:0","parent",2,1.08914677510013e-08,0.118533855667139,0.888517816869514,0.975626144984063
"2262","TG O-48:0|TG O-17:0_15:0_16:0","temperature:parent",4,6.94670429822237e-08,0.378011331196423,0.823036674058013,0.966542784608256
"2263","TG O-48:1|TG O-16:0_16:0_16:1","temperature",2,1.32248814053149e-10,0.830007364105724,0.443071344345296,0.792379007881499
"2264","TG O-48:1|TG O-16:0_16:0_16:1","parent",2,1.99920113201923e-10,1.25471950261693,0.295624598363026,0.694224968121476
"2265","TG O-48:1|TG O-16:0_16:0_16:1","temperature:parent",4,1.39872376506417e-10,0.438926818990744,0.779730030991478,0.966542784608256
"2266","TG O-49:10|TG O-19:4_15:3_15:3","temperature",2,4.32240080092755e-08,0.973642646302507,0.386066380950396,0.752784793695876
"2267","TG O-49:10|TG O-19:4_15:3_15:3","parent",2,1.62606769582155e-08,0.366279974334395,0.695501348747795,0.947449067978784
"2268","TG O-49:10|TG O-19:4_15:3_15:3","temperature:parent",4,1.35997333778778e-08,0.153170437042811,0.960524941338731,0.988672192366972
"2269","TG O-49:11|TG O-19:3_15:4_15:4","temperature",2,1.10648621805332e-06,0.976629719448146,0.384965916904834,0.752784793695876
"2270","TG O-49:11|TG O-19:3_15:4_15:4","parent",2,9.42087894544754e-07,0.831525075624934,0.442424951973491,0.792379007881499
"2271","TG O-49:11|TG O-19:3_15:4_15:4","temperature:parent",4,6.53590853648907e-07,0.288442929346204,0.883837820191331,0.975328898793514
"2272","TG O-49:12|TG O-19:4_15:4_15:4","temperature",2,4.19249775934358e-09,0.380483168732557,0.685862985322473,0.940812909017763
"2273","TG O-49:12|TG O-19:4_15:4_15:4","parent",2,1.23049300812119e-08,1.11671348610693,0.336878085691685,0.72416642309629
"2274","TG O-49:12|TG O-19:4_15:4_15:4","temperature:parent",4,7.34552350824853e-09,0.333315391068388,0.853979963836925,0.96927096416875
"2275","TG O-49:5|TG O-17:3_16:1_16:1","temperature",2,1.80435002146607e-08,1.32263067921143,0.277301573742162,0.677223663112383
"2276","TG O-49:5|TG O-17:3_16:1_16:1","parent",2,4.30313847943856e-08,3.15430094055489,0.0529323600909387,0.310942302545781
"2277","TG O-49:5|TG O-17:3_16:1_16:1","temperature:parent",4,1.75488132426822e-08,0.64318448478373,0.634728768166383,0.922546021170258
"2278","TG O-49:7|TG O-19:0_15:3_15:4","temperature",2,2.64038161765841e-08,1.06575105192805,0.353599948421308,0.732948664411493
"2279","TG O-49:7|TG O-19:0_15:3_15:4","parent",2,2.14824246432114e-08,0.867106349640917,0.427550609422397,0.779578580554608
"2280","TG O-49:7|TG O-19:0_15:3_15:4","temperature:parent",4,8.16384315030287e-08,1.64760736990113,0.180275193174468,0.558036675077393
"2281","TG O-50:0|TG O-17:0_16:0_17:0","temperature",2,1.36054150416077e-08,2.93942184262402,0.06385845095898,0.340713127584938
"2282","TG O-50:0|TG O-17:0_16:0_17:0","parent",2,2.12290409571866e-09,0.458649048902081,0.635265501868154,0.922546021170258
"2283","TG O-50:0|TG O-17:0_16:0_17:0","temperature:parent",4,5.3159728306847e-09,0.574252479822331,0.682810819594365,0.940522237908493
"2284","TG O-50:1|TG O-16:0_16:0_18:1","temperature",2,3.50222383483813e-08,1.5315336334456,0.22803387472233,0.620432198207248
"2285","TG O-50:1|TG O-16:0_16:0_18:1","parent",2,1.91454757949242e-08,0.837237752098169,0.440000770627386,0.79137274046166
"2286","TG O-50:1|TG O-16:0_16:0_18:1","temperature:parent",4,1.49648892595858e-08,0.32720968594093,0.858124827510411,0.96927096416875
"2287","TG O-50:1|TG O-19:0_15:1_16:0","temperature",2,5.58392385063042e-07,1.40275448470497,0.257202616271712,0.650011587061366
"2288","TG O-50:1|TG O-19:0_15:1_16:0","parent",2,9.18795266189256e-08,0.230813351802275,0.794887946081392,0.966542784608256
"2289","TG O-50:1|TG O-19:0_15:1_16:0","temperature:parent",4,3.67761961676956e-07,0.46193300163648,0.763205585424917,0.966542784608256
"2290","TG O-50:2|TG O-16:0_16:0_18:2","temperature",2,8.25038753361967e-08,1.59340479114722,0.215273136700477,0.60531241412784
"2291","TG O-50:2|TG O-16:0_16:0_18:2","parent",2,1.74684764959616e-08,0.337370263266848,0.715560610205306,0.956148318133091
"2292","TG O-50:2|TG O-16:0_16:0_18:2","temperature:parent",4,3.99958711568765e-08,0.386221934835067,0.817258736794104,0.966542784608256
"2293","TG O-50:3|TG O-16:0_16:0_18:3","temperature",2,1.85670584969101e-06,1.5003716239288,0.234758689087425,0.62961414042391
"2294","TG O-50:3|TG O-16:0_16:0_18:3","parent",2,1.47186058074329e-07,0.118938487218861,0.888160387785919,0.975626144984063
"2295","TG O-50:3|TG O-16:0_16:0_18:3","temperature:parent",4,1.01801003831753e-06,0.411318081057501,0.799467879364782,0.966542784608256
"2296","TG O-50:3|TG O-17:0_15:0_18:3","temperature",2,1.29704380872233e-07,0.996996711742714,0.377549588942144,0.747176618465718
"2297","TG O-50:3|TG O-17:0_15:0_18:3","parent",2,1.54994645141068e-08,0.119139500535139,0.887982879770673,0.975626144984063
"2298","TG O-50:3|TG O-17:0_15:0_18:3","temperature:parent",4,1.13483514122034e-07,0.43615600975008,0.78171653302829,0.966542784608256
"2299","TG O-51:13|TG O-21:5_15:4_15:4","temperature",2,5.79038043985717e-08,0.787663980877528,0.461510031364912,0.809046555171814
"2300","TG O-51:13|TG O-21:5_15:4_15:4","parent",2,7.2751913094173e-09,0.0989642426424502,0.905985675225388,0.979161441301285
"2301","TG O-51:13|TG O-21:5_15:4_15:4","temperature:parent",4,4.17536329508789e-08,0.283986804388622,0.886717038569536,0.975427312110638
"2302","TG O-51:2|TG O-19:2_16:0_16:0","temperature",2,8.90835726595071e-08,1.32216388542641,0.277423374845563,0.677223663112383
"2303","TG O-51:2|TG O-19:2_16:0_16:0","parent",2,7.58316795736238e-09,0.112548144523448,0.893822901180039,0.977998844261266
"2304","TG O-51:2|TG O-19:2_16:0_16:0","temperature:parent",4,6.89659528545722e-08,0.511790723396658,0.72735634865275,0.961820874202214
"2305","TG O-51:7|TG O-15:1_18:3_18:3","temperature",2,8.82915443855516e-08,3.12801463521724,0.0541566571506996,0.312699054644108
"2306","TG O-51:7|TG O-15:1_18:3_18:3","parent",2,3.0908987726591e-08,1.09505124914712,0.343882370160731,0.72416642309629
"2307","TG O-51:7|TG O-15:1_18:3_18:3","temperature:parent",4,5.53020518101159e-08,0.979627373286113,0.42895953799751,0.780689842302874
"2308","TG O-51:7|TG O-16:4_16:0_19:3","temperature",2,4.00926826217248e-09,0.647844392903058,0.528320401640923,0.860903541075963
"2309","TG O-51:7|TG O-16:4_16:0_19:3","parent",2,2.80919222882537e-08,4.53928077400641,0.0164143342533692,0.151386473096892
